"Target String","URL Safe String","User","Hub","Submission Form","Description","Data","Thank you Messagte","Redirect Page URL","Confirmation from Email","Confirmation from Name","Confirmation Email Subject","Confirmation Emali Body","Submission Button Label"
".com",".com","Brian Kroneberger Jr","The Kroneberger Group","Contact Brian","Please email me at brian.kroneberger@rbc.com or fill out the form below.","{""fields"":[{""label"":""Name"",""field_type"":""text"",""required"":true,""field_options"":{""size"":""large""},""cid"":""c110""},{""label"":""Email"",""field_type"":""email"",""required"":true,""field_options"":{},""cid"":""c114""},{""label"":""Comments"",""field_type"":""paragraph"",""required"":true,""field_options"":{""size"":""large""},""cid"":""c119""}]}","<p>Thank you! We will respond to your message shortly.</p>","","","","","",""
".com",".com","Field Digital","Your FA website program","Yes, redesign my website into Theme 1!","Please fill out and submit the form below to select Theme 1 for your newly redesigned FA or team website.","{""fields"":[{""label"":""Advisor or team name"",""field_type"":""text"",""required"":true,""field_options"":{""size"":""small""},""cid"":""c9""},{""label"":""Name of person submitting request"",""field_type"":""text"",""required"":true,""field_options"":{""size"":""small""},""cid"":""c13""},{""label"":""Email"",""field_type"":""email"",""required"":true,""field_options"":{},""cid"":""c1""},{""label"":""Current Website URL"",""field_type"":""text"",""required"":true,""field_options"":{""size"":""small""},""cid"":""c15""},{""label"":""Are you having new photos taken?"",""field_type"":""checkboxes"",""required"":true,""field_options"":{""options"":[{""label"":""Yes, I am having photos taken for the website BEFORE MY SITE GOES LIVE and will send them to onlinesolutions@rbc.com. "",""checked"":false},{""label"":""No, I am not providing new photos right now. Please use my existing or preapproved images."",""checked"":false}],""description"":""""},""cid"":""c13""}]}","<p><strong>Thank you for selecting <a href=""./theme-1"" target=""_blank"">Theme 1</a> for your newly redesigned FA or team website. </strong><br />
<br />
When your website is ready for your review, you will receive an email from <a href=""mailto:fielddigital@rbc.com"">fielddigital@rbc.com</a>. In the meantime, please don&#39;t hesitate to contact us with any questions.&nbsp;</p>","","","","","","Submit"
".com",".com","Field Digital","Your FA website program","Yes, redesign my website into Theme 2!","Please fill out and submit the form below to select Theme 2 for your newly redesigned FA or team website.","{""fields"":[{""label"":""Advisor or team name"",""field_type"":""text"",""required"":true,""field_options"":{""size"":""small""},""cid"":""c9""},{""label"":""Name of person submitting request"",""field_type"":""text"",""required"":true,""field_options"":{""size"":""small""},""cid"":""c13""},{""label"":""Email"",""field_type"":""email"",""required"":true,""field_options"":{},""cid"":""c1""},{""label"":""Current Website URL"",""field_type"":""text"",""required"":true,""field_options"":{""size"":""small""},""cid"":""c15""},{""label"":""Are you having new photos taken?"",""field_type"":""checkboxes"",""required"":true,""field_options"":{""options"":[{""label"":""Yes, I am having photos taken for the website BEFORE MY SITE GOES LIVE and will send them to onlinesolutions@rbc.com."",""checked"":false},{""label"":""No, I am not providing new photos right now. Please use my existing or preapproved images."",""checked"":false}],""description"":""""},""cid"":""c13""}]}","<p><strong>Thank you for selecting <a href=""./theme-2"" target=""_blank"">Theme 2</a> for your newly redesigned FA or team website. </strong><br />
<br />
When your website is ready for your review, you will receive an email from <a href=""mailto:fielddigital@rbc.com"">fielddigital@rbc.com</a>. In the meantime, please don&#39;t hesitate to contact us with any questions.&nbsp;</p>","","","","","","Submit"
".com",".com","Field Digital","Your FA website program","Yes, redesign my website into Theme 3!","Please fill out and submit the form below to select Theme 3 for your newly redesigned FA or team website.","{""fields"":[{""label"":""Advisor or team name"",""field_type"":""text"",""required"":true,""field_options"":{""size"":""small""},""cid"":""c9""},{""label"":""Name of person submitting request"",""field_type"":""text"",""required"":true,""field_options"":{""size"":""small""},""cid"":""c13""},{""label"":""Email"",""field_type"":""email"",""required"":true,""field_options"":{},""cid"":""c1""},{""label"":""Current Website URL"",""field_type"":""text"",""required"":true,""field_options"":{""size"":""small""},""cid"":""c15""},{""label"":""Are you having new photos taken?"",""field_type"":""checkboxes"",""required"":true,""field_options"":{""options"":[{""label"":""Yes, I am having photos taken for the website BEFORE MY SITE GOES LIVE and will send them to onlinesolutions@rbc.com. "",""checked"":false},{""label"":""No, I am not providing new photos right now. Please use my existing or preapproved images."",""checked"":false}],""description"":""""},""cid"":""c13""}]}","<p><strong>Thank you for selecting <a href=""./theme-3"" target=""_blank"">Theme 3</a> for your newly redesigned FA or team website. </strong><br />
<br />
When your website is ready for your review, you will receive an email from <a href=""mailto:fielddigital@rbc.com"">fielddigital@rbc.com</a>. In the meantime, please don&#39;t hesitate to contact us with any questions.&nbsp;</p>","","","","","","Submit"
".com",".com","Field Digital","Your FA website program","Digital enrollment form","Please fill out the categories below to enroll in the FA websites, LinkedIn for Business,  Facebook for Business and/or Twitter for Business programs.","{""fields"":[{""label"":""Name"",""field_type"":""text"",""required"":true,""field_options"":{""size"":""small"",""description"":""""},""cid"":""c13""},{""label"":""Title"",""field_type"":""text"",""required"":true,""field_options"":{""size"":""small""},""cid"":""c17""},{""label"":""Branch"",""field_type"":""text"",""required"":true,""field_options"":{""size"":""small""},""cid"":""c22""},{""label"":""Email address"",""field_type"":""email"",""required"":true,""field_options"":{},""cid"":""c9""},{""label"":""Login ID"",""field_type"":""text"",""required"":true,""field_options"":{""size"":""small""},""cid"":""c54""},{""label"":""8-digit employee ID"",""field_type"":""text"",""required"":true,""field_options"":{""size"":""small"",""maxlength"":""8""},""cid"":""c58""},{""label"":""Team name (if applicable):"",""field_type"":""text"",""required"":true,""field_options"":{""size"":""small"",""description"":""""},""cid"":""c30""},{""label"":""Enter your team email address (if applicable):"",""field_type"":""email"",""required"":true,""field_options"":{},""cid"":""c34""},{""label"":""Check all categories that apply to you:"",""field_type"":""checkboxes"",""required"":true,""field_options"":{""options"":[{""label"":""Branch Director"",""checked"":false},{""label"":""Chairman's Council"",""checked"":false},{""label"":""Chairman's team member"",""checked"":false},{""label"":""President's Council"",""checked"":false},{""label"":""Senior Financial Associate"",""checked"":false}]},""cid"":""c46""},{""label"":""I want to sign up for:"",""field_type"":""checkboxes"",""required"":true,""field_options"":{""options"":[{""label"":""An individual advisor website"",""checked"":false},{""label"":""A team website"",""checked"":false},{""label"":""LinkedIn for Business"",""checked"":false},{""label"":""Facebook for Business - Team page"",""checked"":false},{""label"":""Facebook for Business - Individual page"",""checked"":false}]},""cid"":""c5""},{""label"":""Name of the ADVISOR that will be the primary workspace user (applicable to Facebook only):"",""field_type"":""text"",""required"":true,""field_options"":{""size"":""small""},""cid"":""c102""},{""label"":""FA website link (complete only if you already have a website)"",""field_type"":""text"",""required"":true,""field_options"":{""size"":""small""},""cid"":""c62""},{""label"":""Do you currently have a LinkedIn profile?"",""field_type"":""radio"",""required"":true,""field_options"":{""options"":[{""label"":""Yes"",""checked"":false},{""label"":""No"",""checked"":false}]},""cid"":""c66""},{""label"":""Are you currently subscribed to a paid LinkedIn premium account?"",""field_type"":""radio"",""required"":true,""field_options"":{""options"":[{""label"":""Yes - Blah blah blah"",""checked"":false},{""label"":""Yes - Woot woot"",""checked"":false},{""label"":""No"",""checked"":false}],""description"":""If you sign up for one in the future, you are required to notify BSG.""},""cid"":""c82""},{""label"":""Do you currently have a personal Facebook account?"",""field_type"":""radio"",""required"":true,""field_options"":{""options"":[{""label"":""Yes"",""checked"":false},{""label"":""No"",""checked"":false}]},""cid"":""c74""},{""label"":""If you answered YES to the question above, please provide the email address you use for your personal Facebook account."",""field_type"":""text"",""required"":true,""field_options"":{""size"":""small""},""cid"":""c93""},{""label"":""Enter your name to attest that you have reviewed and agree to the FA Website, LinkedIn for Business, and/or Facebook for Business policies, available on InfoNET. "",""field_type"":""text"",""required"":true,""field_options"":{""size"":""small""},""cid"":""c38""},{""label"":""I understand and agree to pay a monthly fee of $25 for an advisor website and/or a social media fee of $35, respective to the programs i have elected on this form. "",""field_type"":""text"",""required"":true,""field_options"":{""size"":""small"",""description"":""Please note, the fee for social media is a max of $35; discounts may be available based on council level.""},""cid"":""c42""},{""label"":""Rep ID for billing"",""field_type"":""text"",""required"":true,""field_options"":{""size"":""small"",""description"":""Only ONE rep ID can be charged for website/social media fees. A split rep ID is acceptable. If your branch or complex is paying for your website, please have the BD or CD email Online Solutions with your name and their explicit agreement to pay for your web or social fees."",""maxlength"":""3""},""cid"":""c26""},{""label"":""SFAs & SBAs Only - Provide the name of the FA responsible for your Hearsay Social fee"",""field_type"":""text"",""required"":true,""field_options"":{""size"":""small""},""cid"":""c50""}]}","<p>Thank you for enrolling in the website, Linkedin, Facebook and/or Twitter for Business programs at RBC Wealth Management. Please look for an email from us in 2-3 business days.</p>","","onlinesolutions@rbc.com","Online Solutions","Next steps in your digital marketing.","<p>Dear&nbsp;Name,</p>

<p>&nbsp;</p>

<p>Thank you for signing up for&nbsp;I want to sign up for:. We will be in contact in the next few days. In the meantime, do this and this and this.</p>",""
".com",".com","John H Garlock","The Garlock Wealth Planning Group","Sign up for our newsletter!","Newsletter","{""fields"":[{""label"":""Email"",""field_type"":""email"",""required"":true,""field_options"":{""description"":""""},""cid"":""c24""},{""label"":""Name"",""field_type"":""email"",""required"":true,""field_options"":{""description"":""""},""cid"":""c28""}]}","","","janelle.ford@rbc.com","Janelle Ford","Thank you for subscribing!","",""
".com",".com","Field Digital","Testy McTestalot","Voting","Please choose one charity below for us to send a donation.","{""fields"":[{""label"":""Name"",""field_type"":""text"",""required"":true,""field_options"":{""size"":""medium""},""cid"":""c2""},{""label"":""Phone Number"",""field_type"":""text"",""required"":true,""field_options"":{""size"":""medium""},""cid"":""c14""},{""label"":""Email"",""field_type"":""email"",""required"":true,""field_options"":{},""cid"":""c6""},{""label"":""Choose a charity"",""field_type"":""checkboxes"",""required"":false,""field_options"":{""options"":[{""label"":""Boys and Girls Club"",""checked"":false},{""label"":""Homeless Veterans of America"",""checked"":false},{""label"":""Neighborhood Animal Shelter"",""checked"":false}],""description"":""Please select one charity above for us to sponsor this holiday season or nominate a charity below.""},""cid"":""c10""},{""label"":""Nominate a charity"",""field_type"":""text"",""required"":false,""field_options"":{""size"":""large""},""cid"":""c20""}]}","","","tina.strelau@rbc.com","Tina Strelau","Thank you! Your vote has been submitted.","<p>Thank you for participating. Voting will be open until October and we will communicate which charities we will be supporting.</p>",""
".com",".com","Linda Sama","Linda Sama, CFP®","Insights articles request","Please fill out the form below to receive a direct link to my Insight blog page and timely RBC articles.","{""fields"":[{""label"":""Name"",""field_type"":""text"",""required"":true,""field_options"":{""size"":""small""},""cid"":""c2""},{""label"":""Email"",""field_type"":""email"",""required"":true,""field_options"":{},""cid"":""c6""}]}","<p>Thank you for your submission. I look forward to connecting with you shortly.</p>","","linda.sama@rbc.com","Linda Sama","","",""
".com",".com","Blaine Christensen","Central Wyoming Wealth Management Group","Let's start planning","Whether you're a current client who would like to review your portfolio, or a potential client that would like to learn more about our approach, we would love to hear from you.  To set up a consultation, please complete the form below.","{""fields"":[{""label"":""Name"",""field_type"":""text"",""required"":true,""field_options"":{""size"":""small""},""cid"":""c1""},{""label"":""E-mail"",""field_type"":""email"",""required"":true,""field_options"":{},""cid"":""c5""},{""label"":""Specific planning or financial topics"",""field_type"":""text"",""required"":false,""field_options"":{""size"":""large"",""description"":"""",""maxlength"":""500""},""cid"":""c9""}]}","<p>Thank you!</p>","","cwwmg@rbc.com","Central Wyoming Wealth Management Group","Thanks for reaching out!","<p>Hi&nbsp;{{Name}},</p>

<p>&nbsp;</p>

<p>&nbsp; Thank you so much for reaching out.&nbsp; We look forward to speaking with you soon.</p>

<p>&nbsp;</p>

<p>Thank you,&nbsp;<a name=""_MailAutoSig""></a></p>

<p><a name=""_MailAutoSig""><span style=""font-size:10.0pt""><span arial="""" style=""font-family:""><span style=""color:black"">Central Wyoming Wealth Management Group</span></span></span></a></p>

<p><a name=""_MailAutoSig""><br />
<span style=""font-size:10.0pt""><span arial="""" style=""font-family:""><span style=""color:black"">RBC Wealth Management<br />
200 S Center St.<br />
Casper, WY 82601<br />
P: (307) 237-1400 | F: (307) 235-2151<br />
Toll Free: (800) 234-3246</span></span></span></a><br />
<i><span corbel="""" style=""font-family:""><span style=""color:navy"">&rdquo;Bull markets are born on pessimism, grow on skepticism, mature on optimism, and die on euphoria.&rdquo;</span></span></i><br />
<span corbel="""" style=""font-family:""><b><i><span style=""color:navy"">-Sir John Templeton</span></i></b></span></p>

<p><i><span corbel="""" style=""font-family:""><span style=""color:#6e500a"">&ldquo;Be fearful when others are greedy. Be greedy when others are fearful.&rdquo;<br />
<b>-Warren Buffett</b></span></span></i></p>",""
".com",".com","Brendan Fitzsimmons","The Fitzsimmons Group","Let's take the next step together","We help you simplify your financial life so you can focus on what matters most. Please contact us at (240) 313-4309 or fill out the form below to schedule a meeting. We look forward to hearing from you.","{""fields"":[{""label"":""Name"",""field_type"":""text"",""required"":true,""field_options"":{""size"":""small""},""cid"":""c25""},{""label"":""Address"",""field_type"":""text"",""required"":true,""field_options"":{""size"":""small""},""cid"":""c26""},{""label"":""City, State, Zip"",""field_type"":""text"",""required"":true,""field_options"":{""size"":""small""},""cid"":""c30""},{""label"":""Email"",""field_type"":""email"",""required"":true,""field_options"":{},""cid"":""c29""},{""label"":""Phone"",""field_type"":""text"",""required"":true,""field_options"":{""size"":""small""},""cid"":""c34""},{""label"":""Best Time to Call"",""field_type"":""text"",""required"":true,""field_options"":{""size"":""small""},""cid"":""c38""},{""label"":""Comments"",""field_type"":""paragraph"",""required"":false,""field_options"":{""size"":""small""},""cid"":""c33""}]}","<p>Thank you for your submission. We look forward to connecting with you shortly.</p>","","gretchen.gawler@rbc.com","The Fitzsimmons Group","Thank You","<p>We look forward to connecting with you shortly.&nbsp;</p>

<p>&nbsp;</p>",""
".com",".com","Linda Sama","Linda Sama, CFP®","Let's start the conversation","Thank you for requesting my latest blog post on Investing with a Plan for Success.  The article will arrive in your inbox shortly.","{""fields"":[{""label"":""Name"",""field_type"":""text"",""required"":true,""field_options"":{""size"":""small""},""cid"":""c25""},{""label"":""Email"",""field_type"":""email"",""required"":true,""field_options"":{},""cid"":""c29""},{""label"":""Comments"",""field_type"":""paragraph"",""required"":false,""field_options"":{""size"":""small""},""cid"":""c33""}]}","<p>Thank you for requesting my latest blog post on Investing with a Plan for Success. &nbsp;The article will arrive in your inbox shortly.</p>","","linda.sama@rbc.com","Linda Sama","Thanks for your interest in my latest blog post.","<p>So glad you found my article interesting.&nbsp; I write new ones approximately every month on current financial topics to improve your results.</p>

<p>&nbsp;</p>

<p>If there is a specific topic you would like to learn more about, please send me your feedback.</p>

<p>&nbsp;</p>

<p>Linda Sama, CFP&reg;</p>

<p>&nbsp;</p>

<p>Financial Advisor <strong><em>|</em> </strong>Senior Vice President &ndash; Consulting Group<em><strong> |&nbsp;</strong></em>NMLS #1845838 through City National Bank</p>

<p>RBC Wealth Management a division of RBC Capital Markets, LLC</p>

<p>One Jericho Plaza<strong> <em>| </em></strong>Suite 202<strong> <em>|</em> </strong>Jericho, NY&nbsp; 11753</p>

<p>Phone:&nbsp;516.733.2037&nbsp;<em><strong>|</strong></em>&nbsp;fax:&nbsp;516.733.2095&nbsp;<em><strong>|&nbsp;</strong></em>mobile: 631.680.3962 <em><strong>|&nbsp;</strong></em>www.lindasama.com</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p><span style=""font-size:9px;"">RBC Wealth Management was ranked &ldquo;Highest in Investor Satisfaction with Full-Service Brokerage Firms&rdquo; in the J.D. Power 2020 Full-Service Investor Satisfaction Study. We believe this achievement reflects our firm&rsquo;s strong commitment to putting client interests first and carefully managing the wealth that clients entrust to our care. For more information, view the&nbsp;J.D. Power press release.</span></p>

<p><span style=""font-size:9px;"">RBC Wealth Management does not accept buy, sell, or cancel orders by email, or any instructions by email that would require your signature. Please visit&nbsp;RBC Wealth Management Email Disclosures&nbsp;for material details about our products and accounts, as well as for other important information.</span></p>

<p><span style=""font-size:9px;"">Investment and insurance products offered through RBC Wealth Management are not insured by the FDIC or any other federal government agency, are not deposits or other obligations of, or guaranteed by, a bank or any bank affiliate, and are subject to investment risks, including possible loss of the principal amount invested.</span></p>

<p><span style=""font-size:9px;"">Disclosure information regarding potential conflicts of interest on the part of RBC Capital Markets, LLC in connection with companies that are the subject of any third-party research report included in this email message may be found at&nbsp;Third-Party Research Disclosures.</span></p>

<p><span style=""font-size:9px;"">RBC Wealth Management, a division of RBC Capital Markets, LLC, Member NYSE/FINRA/SIPC.</span></p>",""
".com",".com","Linda Sama","Linda Sama, CFP®","Let's start the conversation","""With so many uncertainties facing us, we naturally fear the worst financial outcomes. How do you gain the confidence to move forward?  The secret is…""


If you want to continue reading my latest blog post on Investing with a Plan for Success, please fill in the 2 fields below.  The article will arrive in your inbox shortly.","{""fields"":[{""label"":""Name"",""field_type"":""text"",""required"":true,""field_options"":{""size"":""small""},""cid"":""c25""},{""label"":""Email"",""field_type"":""email"",""required"":true,""field_options"":{},""cid"":""c29""},{""label"":""Comments"",""field_type"":""paragraph"",""required"":false,""field_options"":{""size"":""small""},""cid"":""c33""}]}","<p><em>&quot;With so many uncertainties facing us, we naturally fear the worst financial outcomes. How do you gain the confidence to move forward?&nbsp; The secret is&hellip;&quot;</em></p>

<p><br />
If you want to continue reading my latest blog post on Investing with a Plan for Success, please fill in the 2 fields below.&nbsp; The article will arrive in your inbox shortly.The article will arrive in your inbox shortly.</p>","","linda.sama@rbc.com","Linda Sama","Thanks for your interest in my latest blog post.","<p>Hi ,</p>

<p>&nbsp;</p>

<p>So glad you&nbsp;want to learn more. &nbsp;I write new&nbsp;blogs approximately every month on current financial topics to improve your results.&nbsp; <a href=""https://us.rbcwealthmanagement.com/linda.sama/blog/912841-Invest-with-a-plan-for-success"">You&#39;ll find the article here</a></p>

<p>&nbsp;</p>

<p>If there is a specific topic you would like to learn more about, please send me your feedback.</p>

<p>&nbsp;</p>

<p>Linda Sama, CFP&reg;</p>

<p>&nbsp;</p>

<p>Financial Advisor <strong><em>|</em> </strong>Senior Vice President &ndash; Consulting Group<em><strong> |&nbsp;</strong></em>NMLS #1845838 through City National Bank</p>

<p>RBC Wealth Management a division of RBC Capital Markets, LLC</p>

<p>One Jericho Plaza<strong> <em>| </em></strong>Suite 202<strong> <em>|</em> </strong>Jericho, NY&nbsp; 11753</p>

<p>Phone:&nbsp;516.733.2037&nbsp;<em><strong>|</strong></em>&nbsp;fax:&nbsp;516.733.2095&nbsp;<em><strong>|&nbsp;</strong></em>mobile: 631.680.3962 <em><strong>|&nbsp;</strong></em>www.lindasama.com</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p><span style=""font-size: 9px;"">RBC Wealth Management was ranked &ldquo;Highest in Investor Satisfaction with Full-Service Brokerage Firms&rdquo; in the J.D. Power 2020 Full-Service Investor Satisfaction Study. We believe this achievement reflects our firm&rsquo;s strong commitment to putting client interests first and carefully managing the wealth that clients entrust to our care. For more information, view the&nbsp;J.D. Power press release.</span></p>

<p><span style=""font-size: 9px;"">RBC Wealth Management does not accept buy, sell, or cancel orders by email, or any instructions by email that would require your signature. Please visit&nbsp;RBC Wealth Management Email Disclosures&nbsp;for material details about our products and accounts, as well as for other important information.</span></p>

<p><span style=""font-size: 9px;"">Investment and insurance products offered through RBC Wealth Management are not insured by the FDIC or any other federal government agency, are not deposits or other obligations of, or guaranteed by, a bank or any bank affiliate, and are subject to investment risks, including possible loss of the principal amount invested.</span></p>

<p><span style=""font-size: 9px;"">Disclosure information regarding potential conflicts of interest on the part of RBC Capital Markets, LLC in connection with companies that are the subject of any third-party research report included in this email message may be found at&nbsp;Third-Party Research Disclosures.</span></p>

<p><span style=""font-size: 9px;"">RBC Wealth Management, a division of RBC Capital Markets, LLC, Member NYSE/FINRA/SIPC.</span></p>",""
".com",".com","Linda Sama","Linda Sama, CFP®","Register here","Register to subscribe to my latest blog posts.","{""fields"":[{""label"":""Name"",""field_type"":""text"",""required"":true,""field_options"":{""size"":""small""},""cid"":""c25""},{""label"":""Email"",""field_type"":""email"",""required"":true,""field_options"":{},""cid"":""c29""},{""label"":""Comments"",""field_type"":""paragraph"",""required"":false,""field_options"":{""size"":""small""},""cid"":""c33""}]}","<p><span style=""font-size: 20px;""><strong>Register here </strong>to subscribe to my latest blog posts.</span></p>

<p>&nbsp;</p>

<p><span style=""font-size: 14px;"">Please be sure to include any comments or suggestions of requested topics of interest to you.</span><br />
&nbsp;</p>","","linda.sama@rbc.com","Linda Sama","Thanks for your interest in reading my blogs.","<p>Hi&nbsp;{{Name}},</p>

<p>&nbsp;</p>

<p>So glad you&nbsp;want to receive my insights. &nbsp;I write new&nbsp;blogs approximately every month on current financial topics to improve your results.&nbsp; I will be sure that you receive them in your inbox as soon as they are available.</p>

<p>&nbsp;</p>

<p>If there is a specific topic you would like to learn more about, please send me your feedback.</p>

<p>&nbsp;</p>

<p>Thank you!</p>

<p>Linda Sama, CFP&reg;</p>

<p>&nbsp;</p>

<p>Financial Advisor <strong><em>|</em> </strong>Senior Vice President &ndash; Consulting Group<em><strong> |&nbsp;</strong></em>NMLS #1845838 through City National Bank</p>

<p>RBC Wealth Management a division of RBC Capital Markets, LLC</p>

<p>One Jericho Plaza<strong> <em>| </em></strong>Suite 202<strong> <em>|</em> </strong>Jericho, NY&nbsp; 11753</p>

<p>Phone:&nbsp;516.733.2037&nbsp;<em><strong>|</strong></em>&nbsp;fax:&nbsp;516.733.2095&nbsp;<em><strong>|&nbsp;</strong></em>mobile: 631.680.3962 <em><strong>|&nbsp;</strong></em>www.lindasama.com</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p><span style=""font-size: 9px;"">RBC Wealth Management was ranked &ldquo;Highest in Investor Satisfaction with Full-Service Brokerage Firms&rdquo; in the J.D. Power 2020 Full-Service Investor Satisfaction Study. We believe this achievement reflects our firm&rsquo;s strong commitment to putting client interests first and carefully managing the wealth that clients entrust to our care. For more information, view the&nbsp;J.D. Power press release.</span></p>

<p><span style=""font-size: 9px;"">RBC Wealth Management does not accept buy, sell, or cancel orders by email, or any instructions by email that would require your signature. Please visit&nbsp;RBC Wealth Management Email Disclosures&nbsp;for material details about our products and accounts, as well as for other important information.</span></p>

<p><span style=""font-size: 9px;"">Investment and insurance products offered through RBC Wealth Management are not insured by the FDIC or any other federal government agency, are not deposits or other obligations of, or guaranteed by, a bank or any bank affiliate, and are subject to investment risks, including possible loss of the principal amount invested.</span></p>

<p><span style=""font-size: 9px;"">Disclosure information regarding potential conflicts of interest on the part of RBC Capital Markets, LLC in connection with companies that are the subject of any third-party research report included in this email message may be found at&nbsp;Third-Party Research Disclosures.</span></p>

<p><span style=""font-size: 9px;"">RBC Wealth Management, a division of RBC Capital Markets, LLC, Member NYSE/FINRA/SIPC.</span></p>",""
".com",".com","Linda Sama","Linda Sama, CFP®","Register here Clone","Register to subscribe to my latest blog posts.","{""fields"":[{""label"":""Name"",""field_type"":""text"",""required"":true,""field_options"":{""size"":""small""},""cid"":""c25""},{""label"":""Email"",""field_type"":""email"",""required"":true,""field_options"":{},""cid"":""c29""},{""label"":""Comments"",""field_type"":""paragraph"",""required"":false,""field_options"":{""size"":""small""},""cid"":""c33""}]}","<p><span style=""font-size: 20px;""><strong>Register here </strong>to subscribe to my latest blog posts.</span></p>

<p>&nbsp;</p>

<p><span style=""font-size: 14px;"">Please be sure to include any comments or suggestions of requested topics of interest to you.</span><br />
&nbsp;</p>","","linda.sama@rbc.com","Linda Sama","Thanks for your interest in reading my blogs.","<p>Hi&nbsp;{{Name}},</p>

<p>&nbsp;</p>

<p>So glad you&nbsp;want to receive my insights. &nbsp;I write new&nbsp;blogs approximately every month on current financial topics to improve your results.&nbsp; I will be sure that you receive them in your inbox as soon as they are available.</p>

<p>&nbsp;</p>

<p>If there is a specific topic you would like to learn more about, please send me your feedback.</p>

<p>&nbsp;</p>

<p>Thank you!</p>

<p>Linda Sama, CFP&reg;</p>

<p>&nbsp;</p>

<p>Financial Advisor <strong><em>|</em> </strong>Senior Vice President &ndash; Consulting Group<em><strong> |&nbsp;</strong></em>NMLS #1845838 through City National Bank</p>

<p>RBC Wealth Management a division of RBC Capital Markets, LLC</p>

<p>One Jericho Plaza<strong> <em>| </em></strong>Suite 202<strong> <em>|</em> </strong>Jericho, NY&nbsp; 11753</p>

<p>Phone:&nbsp;516.733.2037&nbsp;<em><strong>|</strong></em>&nbsp;fax:&nbsp;516.733.2095&nbsp;<em><strong>|&nbsp;</strong></em>mobile: 631.680.3962 <em><strong>|&nbsp;</strong></em>www.lindasama.com</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p><span style=""font-size: 9px;"">RBC Wealth Management was ranked &ldquo;Highest in Investor Satisfaction with Full-Service Brokerage Firms&rdquo; in the J.D. Power 2020 Full-Service Investor Satisfaction Study. We believe this achievement reflects our firm&rsquo;s strong commitment to putting client interests first and carefully managing the wealth that clients entrust to our care. For more information, view the&nbsp;J.D. Power press release.</span></p>

<p><span style=""font-size: 9px;"">RBC Wealth Management does not accept buy, sell, or cancel orders by email, or any instructions by email that would require your signature. Please visit&nbsp;RBC Wealth Management Email Disclosures&nbsp;for material details about our products and accounts, as well as for other important information.</span></p>

<p><span style=""font-size: 9px;"">Investment and insurance products offered through RBC Wealth Management are not insured by the FDIC or any other federal government agency, are not deposits or other obligations of, or guaranteed by, a bank or any bank affiliate, and are subject to investment risks, including possible loss of the principal amount invested.</span></p>

<p><span style=""font-size: 9px;"">Disclosure information regarding potential conflicts of interest on the part of RBC Capital Markets, LLC in connection with companies that are the subject of any third-party research report included in this email message may be found at&nbsp;Third-Party Research Disclosures.</span></p>

<p><span style=""font-size: 9px;"">RBC Wealth Management, a division of RBC Capital Markets, LLC, Member NYSE/FINRA/SIPC.</span></p>",""
".com",".com","George Castrillon","George Castrillon, CEPA®, CFP®, CPFA","Contact Information","Please provide contact information below. Someone on our team will be in contact with you shortly.","{""fields"":[{""label"":""First and Last Name"",""field_type"":""text"",""required"":true,""field_options"":{""size"":""small""},""cid"":""c2""},{""label"":""Phone Number"",""field_type"":""text"",""required"":true,""field_options"":{""size"":""small""},""cid"":""c6""},{""label"":""Email"",""field_type"":""email"",""required"":true,""field_options"":{},""cid"":""c10""},{""label"":""Comments/Questions"",""field_type"":""text"",""required"":true,""field_options"":{""size"":""small""},""cid"":""c14""}]}","<p>Please provide contact information below. Someone on our team will be in contact with you shortly.&nbsp;</p>","","george.castrillon@rbc.com","George Castrillon","APM ESOP - 1042 Election","<p>Greetings&nbsp;{{First and Last Name}},&nbsp;</p>

<p>&nbsp;</p>

<p>Thank you for providing us your contact information. Someone on our team will be in touch with you shortly to discuss your options related to sale of your privately held stock and the tax benefits available to you through 1042. Should you need immediate assistance, feel free to contact our team at the number below.&nbsp;</p>

<p>&nbsp;</p>

<p>Regards,&nbsp;</p>

<p>&nbsp;</p>

<p><b><span style=""font-size:12.0pt""><span arial="""" style=""font-family:""><span style=""color:#0051a5"">George B. Castrillon, CFP&reg;, CEPA&reg;, CPFA</span></span></span></b></p>

<p><span arial="""" style=""font-family:""><span style=""color:#0051a5"">Vice President &ndash; Financial Advisor</span></span></p>

<p>&nbsp;</p>

<p><b><span arial="""" style=""font-family:""><span style=""color:#0051a5"">RBC Wealth Management</span></span></b></p>

<p><span arial="""" style=""font-family:""><span style=""color:#0051a5"">2631 Rosecrans Ave</span></span></p>

<p><span arial="""" style=""font-family:""><span style=""color:#0051a5"">Suite 460</span></span></p>

<p><span arial="""" style=""font-family:""><span style=""color:#0051a5"">El Segundo, CA 90245-7910</span></span></p>

<p><span arial="""" style=""font-family:""><span style=""color:#0051a5"">T 310.647.8053 F 310.647.8099</span></span></p>","Submit"
